Flow ID, Timestamp, Flow Duration, Total Fwd Packets,Total Length of Fwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean,Bwd Packet Length Max, Bwd Packet Length Min,Flow Bytes/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Variance,FIN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, Down/Up Ratio,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min, Idle Std, Label, Protocol_0, Protocol_6
172.16.0.1-192.168.10.50-54680-80-6,1,0.0086965908694791,9.100920103022416e-06,2.0155038759689923e-06,0.0008058017727639,0.0,0.0014588242838344,0.2990271377368151,0.0,1.4519227011798688e-300,0.0010871686322233,0.0043461534409464,0.0086882240587757,1.4166665013889082e-07,3.6666666666666666e-06,6.535914390028603e-06,5.083332825000051e-07,0.0086958583333333,0.0017391716666666,0.0055219203083867,0.0086881166666666,2.5e-08,0.0,0.0,0.0,0.0,0.9998558260121304,0.9945920549677588,9.582417413333334e-07,2.874725224e-06,0.0,0.2352941176470588,0.3485916096039637,0.2041273020982142,0.0,0.0,1.0,0.0,0.0,0.0128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.1250152587890625,0.003509521484375,9.365181192843128e-06,0.9999997802078264,0.0,0.0,0.0,0.0,0.0,DDoS,0.0,1.0
172.16.0.1-192.168.10.50-54680-80-6,1,0.5975133035612805,3.185322036057845e-05,4.34108527131783e-06,0.0008058017727639,0.0,0.0011782811522825,0.369431643625192,0.0,1.45186159703825e-300,0.0543194888153887,0.2511784705206334,0.5883333779305508,1.2499998541666836e-07,0.085,0.3144099173317516,1.0833332250000109e-07,0.0013796,0.0004598666666666,0.0010742287942654,0.0013320916666666,1.3166666666666666e-06,0.0,0.0,0.0,0.0,0.9998558291160932,0.9945920179163048,3.7191179e-08,2.7893384e-08,0.0,0.2906929895245769,0.2688389094036318,0.2261079155357143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039215087890625,0.003509521484375,2.8095543578529385e-05,0.9999997802078264,0.0083726454545454,0.0,0.0083726454545454,0.0083726454545454,0.0,DDoS,0.0,1.0
172.16.0.1-192.168.10.50-54680-80-6,0,0.0784485594755487,1.3651380154533624e-05,1.8604651162790695e-06,0.0002417405318291,0.0025806451612903,0.001009955273385,0.0,0.0,1.4518607068577052e-300,0.0261495916087942,0.0640844941468049,0.0784419498354554,2.9583329881944846e-06,0.0261494861083333,0.0642339681668507,2.941666372500029e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998558262604472,0.9945919326979602,1.4163581233333334e-07,0.0,0.0041436464088397,0.0002417405318291,0.0017979452055564,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039215087890625,0.0,1.4047771789264692e-05,0.9999997802078264,7.209090909090909e-06,0.0,7.209090909090909e-06,7.209090909090909e-06,0.0,DDoS,0.0,1.0
172.16.0.1-192.168.10.50-54680-80-6,0,0.0151060986152742,9.100920103022416e-06,2.0155038759689923e-06,0.0008058017727639,0.0,0.0014588242838344,0.5937019969278033,0.0,1.4518963908235889e-300,0.0025177733380745,0.0087066643411448,0.0150769650333287,1.4999998250000205e-07,1.12e-05,2.2399297402526024e-05,1.3333332000000134e-07,0.0151056166666666,0.0050352055558333,0.0123618143123698,0.0150768583333333,4.7250000000000005e-06,0.0,0.0,0.0,0.0,0.9998558260121304,0.9945920179163048,5.516574823333334e-07,1.103314965e-06,0.0,0.4671635777598711,0.4357395120049546,0.75,0.0,0.0,1.0,0.0,0.0,0.0064102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.1250152587890625,0.003509521484375,9.365181192843128e-06,0.9999997802078264,0.0,0.0,0.0,0.0,0.0,DDoS,0.0,1.0
172.16.0.1-192.168.10.50-54680-80-6,0,0.7461712899342985,2.275230025755604e-05,0.0009002325581395,0.2906929895245769,0.0,0.3257947386061224,0.0010240655401945,0.0,1.4518614183552011e-300,0.0497448529443076,0.2629708869770013,0.7208333635763857,1.2499998541666836e-07,0.1491666666666666,0.466886907315947,1.3333332000000134e-07,0.7383333333333334,0.0820670314833333,0.3411594126599143,0.7208333333333333,8.333333333333334e-09,0.0,0.0,0.0,0.0,0.999855827874508,0.9945921290706672,2.233624866666667e-08,5.5840622e-08,0.0,0.2906929895245769,0.2060057413358735,0.1763587841517857,0.0,0.0,0.0,1.0,1.0,0.0064102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.003509521484375,0.0039215087890625,1.8730362385686256e-05,0.9999997802078264,0.0194219454545454,0.0,0.0194219454545454,0.0194219454545454,0.0,BENIGN,0.0,1.0
172.16.0.1-192.168.10.50-54680-80-6,0,0.0798558260132159,0.0,4.651162790697674e-07,0.0002417405318291,0.0025806451612903,0.001009955273385,0.0003072196620583,0.0020718232044198,1.451860713573704e-300,0.0159712516031144,0.050339192711771,0.0796063080426499,1.4999998250000205e-07,0.0,0.0,9.9999990000001e-08,0.0796981083333333,0.0199245270833333,0.056558267815846,0.0796062083333333,3.3333333333333334e-08,0.0,0.0,0.0,0.0,0.9998558243980696,0.9945920253265956,3.478495466666667e-08,2.608871605e-07,0.0041436464088397,0.0002417405318291,0.0017979452055564,0.0,0.0,0.0,0.0,1.0,1.0,0.032051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.003509521484375,1.52587890625e-05,0.0,0.9999997802078264,0.0002722,0.0,0.0002722,0.0002722,0.0,BENIGN,0.0,1.0
172.16.0.1-192.168.10.50-54681-80-6,1,0.008696940869447,9.100920103022416e-06,2.0155038759689923e-06,0.0008058017727639,0.0,0.0014588242838344,0.2990271377368151,0.0,1.4519226986843371e-300,0.0010872123822186,0.0043459188921415,0.0086878573921487,1.4166665013889082e-07,3.9333333333333335e-06,6.134732944066136e-06,9.749999025000095e-07,0.0086965333333333,0.0017393066666666,0.0055215219822654,0.00868775,2.5e-08,0.0,0.0,0.0,0.0,0.9998558260121304,0.9945920549677588,9.582031773333337e-07,2.874609532e-06,0.0,0.2352941176470588,0.3485916096039637,0.2041273020982142,0.0,0.0,1.0,0.0,0.0,0.0128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.1250152587890625,0.003509521484375,9.365181192843128e-06,0.9999997802078264,0.0,0.0,0.0,0.0,0.0,DDoS,0.0,1.0
172.16.0.1-192.168.10.50-54681-80-6,1,0.5974862702304253,3.185322036057845e-05,4.34108527131783e-06,0.0008058017727639,0.0,0.0011782811522825,0.4485407066052227,0.0,1.451861597079168e-300,0.0543170312406549,0.2511784705206334,0.5883333779305508,1.2499998541666836e-07,0.085,0.3144099173317516,1.0833332250000109e-07,0.0013608083333333,0.00045360277775,0.0010602938529266,0.0013144916666666,3.916666666666667e-07,0.0,0.0,0.0,0.0,0.9998558291160932,0.9945920179163048,3.719286166666666e-08,2.78946465e-08,0.0,0.3529411764705882,0.2688389094036318,0.2764583619642857,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039215087890625,0.003509521484375,2.8095543578529385e-05,0.9999997802078264,0.0083547181818181,0.0,0.0083547181818181,0.0083547181818181,0.0,DDoS,0.0,1.0
172.16.0.1-192.168.10.50-54681-80-6,0,0.0784601594744854,1.3651380154533624e-05,1.8604651162790695e-06,0.0002417405318291,0.0025806451612903,0.001009955273385,0.0,0.0,1.4518607068556089e-300,0.026153458275042,0.0640945024296135,0.0784539831674851,3.0999996383333758e-06,0.026153352775,0.0642439997935007,3.083333025000031e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998558262604472,0.9945919326979602,1.41614872e-07,0.0,0.0041436464088397,0.0002417405318291,0.0017979452055564,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039215087890625,0.0,1.4047771789264692e-05,0.9999997802078264,6.7363636363636365e-06,0.0,6.7363636363636365e-06,6.7363636363636365e-06,0.0,DDoS,0.0,1.0
172.16.0.1-192.168.10.50-54681-80-6,0,0.0151056152819852,9.100920103022416e-06,2.0155038759689923e-06,0.0008058017727639,0.0,0.0014588242838344,0.5232974910394266,0.0,1.4518963919658252e-300,0.0021580378612125,0.0080617470520964,0.0150775733665962,1.4166665013889082e-07,1.0941666666666667e-05,2.189782059359545e-05,1.2499998750000125e-07,0.0151053833333333,0.0037763458333333,0.0107096862658711,0.0150774666666666,1.5e-06,0.0,0.0,0.0,0.0,0.9998558260121304,0.994592036442032,5.516751340000001e-07,1.379187835e-06,0.0,0.411764705882353,0.3873240108042519,0.5089285714285714,0.0,0.0,1.0,0.0,0.0,0.0064102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.1250152587890625,0.003509521484375,9.365181192843128e-06,0.9999997802078264,0.0,0.0,0.0,0.0,0.0,DDoS,0.0,1.0
172.16.0.1-192.168.10.50-54681-80-6,0,0.7461727649341633,2.275230025755604e-05,0.0009002325581395,0.4083400483481064,0.0,0.3257947386061224,0.0010240655401945,0.0,1.4518614183537665e-300,0.0497449512776302,0.2629708869770013,0.7208333635763857,1.2499998541666836e-07,0.1491666666666666,0.466886907315947,1.4166665250000146e-07,0.7383333333333334,0.082066127775,0.3411594126599143,0.7208333333333333,8.333333333333334e-09,0.0,0.0,0.0,0.0,0.999855827874508,0.9945921290706672,2.2336204666666666e-08,5.58405115e-08,0.0,0.4083400483481064,0.2060057413358735,0.2701344537946428,0.0,0.0,0.0,1.0,1.0,0.0064102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.003509521484375,0.0039215087890625,1.8730362385686256e-05,0.9999997802078264,0.0194128181818181,0.0,0.0194128181818181,0.0194128181818181,0.0,BENIGN,0.0,1.0
172.16.0.1-192.168.10.50-54681-80-6,0,0.0798558926798765,0.0,4.651162790697674e-07,0.0002417405318291,0.0025806451612903,0.001009955273385,0.0003072196620583,0.0020718232044198,1.4518607135736867e-300,0.0159712649364463,0.0503459056509705,0.0796147997083967,1.4166665013889082e-07,0.0,0.0,9.9999990000001e-08,0.0796897833333333,0.0199224458333333,0.0565682779423834,0.0796147,2.5e-08,0.0,0.0,0.0,0.0,0.9998558243980696,0.9945920253265956,3.4784925666666674e-08,2.608869425e-07,0.0041436464088397,0.0002417405318291,0.0017979452055564,0.0,0.0,0.0,0.0,1.0,1.0,0.032051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.003509521484375,1.52587890625e-05,0.0,0.9999997802078264,0.000263009090909,0.0,0.000263009090909,0.000263009090909,0.0,BENIGN,0.0,1.0
172.16.0.1-192.168.10.50-54682-80-6,1,0.008698432535977,9.100920103022416e-06,2.0155038759689923e-06,0.0008058017727639,0.0,0.0014588242838344,0.5189452124935996,0.0,1.4519226880509877e-300,0.0012427260562046,0.004645905583575,0.0086881323921189,1.5833331486111325e-07,4.075e-06,6.368755454506407e-06,9.9999990000001e-07,0.0086977666666666,0.0021744416666666,0.0061726971786108,0.008688025,4.1666666666666676e-08,0.0,0.0,0.0,0.0,0.9998558260121304,0.994592036442032,9.58038856e-07,2.3950971405e-06,0.0,0.4083400483481064,0.3873240108042519,0.5,0.0,0.0,1.0,0.0,0.0,0.0064102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.1250152587890625,0.003509521484375,9.365181192843128e-06,0.9999997802078264,0.0,0.0,0.0,0.0,0.0,DDoS,0.0,1.0
172.16.0.1-192.168.10.50-54682-80-6,1,0.5978785451944667,3.185322036057845e-05,4.34108527131783e-06,0.0008058017727639,0.0,0.0011782811522825,0.2990271377368151,0.0,1.4518615964857787e-300,0.0427057102568814,0.2228766710253508,0.5883333779305508,1.2499998541666836e-07,0.085,0.3144099173317516,1.0833332250000109e-07,0.0017614,0.0002935666666666,0.0009872746328123,0.0017107833333333,4e-07,0.0,0.0,0.0,0.0,0.9998558291160932,0.994592073493486,3.7168459e-08,4.87836025e-08,0.0,0.2352941176470588,0.2184316138792136,0.1008634373214285,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039215087890625,0.003509521484375,2.8095543578529385e-05,0.9999997802078264,0.0083276818181818,0.0,0.0083276818181818,0.0083276818181818,0.0,DDoS,0.0,1.0
172.16.0.1-192.168.10.50-54682-80-6,0,0.0781065095069033,1.8201840206044832e-05,2.325581395348837e-06,0.0002417405318291,0.0025806451612903,0.001009955273385,0.0,0.0,1.4518607104807767e-300,0.0195267083012732,0.0552479646932586,0.0780897248736131,1.4166665013889082e-07,0.0195266020833333,0.0553768279306453,1.2499998750000125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99985582688124,0.9945919326979602,1.7782009433333336e-07,0.0,0.0041436464088397,0.0002417405318291,0.0017979452055564,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039215087890625,0.0,1.8730362385686256e-05,0.9999997802078264,1.8309090909090908e-05,0.0,1.8309090909090908e-05,1.8309090909090908e-05,0.0,DDoS,0.0,1.0
172.16.0.1-192.168.10.50-54682-80-6,0,0.0151052152820219,9.100920103022416e-06,2.0155038759689923e-06,0.0008058017727639,0.0,0.0014588242838344,0.5937019969278033,0.0,1.4518963929111811e-300,0.0025176261164238,0.0087071638655474,0.0150775400332664,1.333333177777796e-07,1.0775e-05,2.1580218611848103e-05,1.1666665500000119e-07,0.0151041583333333,0.0050347194441666,0.01236312160444,0.0150774333333333,3.0916666666666666e-06,0.0,0.0,0.0,0.0,0.9998558260121304,0.9945920179163048,5.51689743e-07,1.1033794859999998e-06,0.0,0.4671635777598711,0.4357395120049546,0.75,0.0,0.0,1.0,0.0,0.0,0.0064102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.1250152587890625,0.003509521484375,9.365181192843128e-06,0.9999997802078264,0.0,0.0,0.0,0.0,0.0,DDoS,0.0,1.0
172.16.0.1-192.168.10.50-54682-80-6,0,0.7950203937897973,2.275230025755604e-05,0.0008997674418604,0.3529411764705882,0.0,0.3256264127272248,0.0010240655401945,0.0,1.4518613734168316e-300,0.0530014598165085,0.2794802700159161,0.7675000251874974,1.2499998541666836e-07,0.1591666666666666,0.49643671157645,1.5833331750000158e-06,0.785,0.0875,0.3624818759511589,0.7675000000000001,8.333333333333334e-09,0.0,0.0,0.0,0.0,0.999855827874508,0.9945921290706672,2.0963823666666673e-08,5.24095595e-08,0.0,0.3529411764705882,0.2058999798761087,0.2029419636160714,0.0,0.0,0.0,1.0,1.0,0.0064102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.003509521484375,0.0039215087890625,1.8730362385686256e-05,0.9999997802078264,0.0194037727272727,0.0,0.0194037727272727,0.0194037727272727,0.0,BENIGN,0.0,1.0
172.16.0.1-192.168.10.50-54682-80-6,0,0.0605579861155179,1.8201840206044832e-05,2.325581395348837e-06,0.0002417405318291,0.0025806451612903,0.001009955273385,0.0,0.0,1.4518607156402779e-300,0.0151395775265457,0.0428394476254666,0.0605495267738012,1.4166665013889082e-07,0.0151394708333333,0.0429393685897867,1.2499998750000125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99985582688124,0.9945919326979602,2.2934898200000006e-07,0.0,0.0041436464088397,0.0002417405318291,0.0017979452055564,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039215087890625,0.0,1.8730362385686256e-05,0.9999997802078264,9.227272727272726e-06,0.0,9.227272727272726e-06,9.227272727272726e-06,0.0,DDoS,0.0,1.0
172.16.0.1-192.168.10.50-54682-80-6,0,0.2891036651654974,2.275230025755604e-05,0.0008988372093023,0.4083803384367446,0.0,0.3252897609694298,0.0173067076292882,0.0,1.4518626079718246e-300,0.0289104635346997,0.1285373393744086,0.2875000771874916,1.4166665013889082e-07,0.0578207166666666,0.1820267942446983,7.99999920000008e-07,0.2883333333333333,0.0719917375,0.2049325638547401,0.2875,2.5e-08,0.0,0.0,0.0,0.0,0.9998558299852028,0.9945920660831952,5.764946400000001e-08,7.206182999999999e-08,0.0,0.4083803384367446,0.2982841039040361,0.3776760751339286,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00360107421875,0.003509521484375,1.4047771789264692e-05,0.9999998025595728,0.000108409090909,0.0,0.000108409090909,0.000108409090909,0.0,BENIGN,0.0,1.0
172.16.0.1-192.168.10.50-54683-80-6,1,0.0087111658681431,9.100920103022416e-06,2.0155038759689923e-06,0.0008058017727639,0.0,0.0014588242838344,0.2242703533026113,0.0,1.4519225974296811e-300,0.001088990507026,0.0043529833125682,0.008701990723951,1.4166665013889082e-07,3.925e-06,5.967574008543939e-06,1.0499998950000104e-06,0.0087106666666666,0.0017421333333333,0.0055305069247677,0.0087018833333333,2.5e-08,0.0,0.0,0.0,0.0,0.9998558260121304,0.9945920549677588,9.56638449e-07,2.869915347e-06,0.0,0.1764705882352941,0.3485916096039637,0.1618336512946428,0.0,0.0,1.0,0.0,0.0,0.0128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.1250152587890625,0.003509521484375,9.365181192843128e-06,0.9999997802078264,0.0,0.0,0.0,0.0,0.0,DDoS,0.0,1.0
172.16.0.1-192.168.10.50-54683-80-6,1,0.5978689451953467,3.185322036057845e-05,4.34108527131783e-06,0.0008058017727639,0.0,0.0011782811522825,0.2242703533026113,0.0,1.4518615965002909e-300,0.045990018092748,0.2311313625448082,0.5883333779305508,1.4166665013889082e-07,0.085,0.3144099173317516,1.2499998750000125e-07,0.0017597333333333,0.0003519466666666,0.0010806339995737,0.0017113916666666,1.3333333333333336e-07,0.0,0.0,0.0,0.0,0.9998558291160932,0.9945920549677588,3.716905600000001e-08,4.1815188e-08,0.0,0.1764705882352941,0.2329937214611726,0.1046777478571428,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039215087890625,0.003509521484375,2.8095543578529385e-05,0.9999997802078264,0.008318809090909,0.0,0.008318809090909,0.008318809090909,0.0,DDoS,0.0,1.0
172.16.0.1-192.168.10.50-54683-80-6,0,0.0780981678410012,1.8201840206044832e-05,2.325581395348837e-06,0.0002417405318291,0.0025806451612903,0.001009955273385,0.0,0.0,1.4518607104826787e-300,0.0195246228848325,0.0552499242037239,0.0780897165402807,1.1666665305555715e-07,0.0195245166666666,0.0553787920115751,9.9999990000001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99985582688124,0.9945919326979602,1.7783908733333339e-07,0.0,0.0041436464088397,0.0002417405318291,0.0017979452055564,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039215087890625,0.0,1.8730362385686256e-05,0.9999997802078264,9.218181818181818e-06,0.0,9.218181818181818e-06,9.218181818181818e-06,0.0,DDoS,0.0,1.0
172.16.0.1-192.168.10.50-54683-80-6,0,0.0151098819482608,9.100920103022416e-06,2.0155038759689923e-06,0.0008058017727639,0.0,0.0014588242838344,0.2990271377368151,0.0,1.4518963818851337e-300,0.0021586473853132,0.0080610068491909,0.0150769983666585,1.2499998541666836e-07,1.05125e-05,2.107038385354104e-05,1.0833332250000109e-07,0.01510935,0.0037773375,0.0107082011657795,0.0150768916666666,1.5916666666666667e-06,0.0,0.0,0.0,0.0,0.9998558260121304,0.994592036442032,5.51519353e-07,1.3787983825e-06,0.0,0.2352941176470588,0.3873240108042519,0.2912379141964286,0.0,0.0,1.0,0.0,0.0,0.0064102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.1250152587890625,0.003509521484375,9.365181192843128e-06,0.9999997802078264,0.0,0.0,0.0,0.0,0.0,DDoS,0.0,1.0
172.16.0.1-192.168.10.50-54683-80-6,0,0.7950362271216792,2.275230025755604e-05,0.0008997674418604,0.1764705882352941,0.0,0.3256264127272248,0.0010240655401945,0.0,1.4518613734032743e-300,0.0530025153663941,0.2794802700159161,0.7675000251874974,1.4166665013889082e-07,0.1591666666666666,0.49643671157645,1.4333331900000142e-06,0.785,0.0875,0.3624818759511589,0.7675000000000001,2.5e-08,0.0,0.0,0.0,0.0,0.999855827874508,0.9945921290706672,2.0963406333333333e-08,5.24085155e-08,0.0,0.1764705882352941,0.2058999798761087,0.1070887270089285,0.0,0.0,0.0,1.0,1.0,0.0064102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.003509521484375,0.0039215087890625,1.8730362385686256e-05,0.9999997802078264,0.0194038272727272,0.0,0.0194038272727272,0.0194038272727272,0.0,BENIGN,0.0,1.0
172.16.0.1-192.168.10.50-54683-80-6,0,0.060548461116391,1.8201840206044832e-05,2.325581395348837e-06,0.0002417405318291,0.0025806451612903,0.001009955273385,0.0,0.0,1.4518607156438906e-300,0.0151371962768037,0.0428249645687246,0.060531793442389,1.4999998250000205e-07,0.0151370895833333,0.042924851752007,1.3333332000000134e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99985582688124,0.9945919326979602,2.2938506133333335e-07,0.0,0.0041436464088397,0.0002417405318291,0.0017979452055564,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039215087890625,0.0,1.8730362385686256e-05,0.9999997802078264,1.8181818181818185e-05,0.0,1.8181818181818185e-05,1.8181818181818185e-05,0.0,DDoS,0.0,1.0
172.16.0.1-192.168.10.50-54684-80-6,1,0.0087124325346936,9.100920103022416e-06,2.0155038759689923e-06,0.0008058017727639,0.0,0.0014588242838344,0.2990271377368151,0.0,1.4519225884294799e-300,0.0010891488403422,0.0043536551996467,0.0087033240571398,1.333333177777796e-07,3.7041666666666662e-06,6.611135910777193e-06,5.083332825000051e-07,0.00871195,0.00174239,0.0055313622670906,0.0087032166666666,1.6666666666666667e-08,0.0,0.0,0.0,0.0,0.9998558260121304,0.9945920549677588,9.564993653333335e-07,2.869498096e-06,0.0,0.2352941176470588,0.3485916096039637,0.2041273020982142,0.0,0.0,1.0,0.0,0.0,0.0128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.1250152587890625,0.003509521484375,9.365181192843128e-06,0.9999997802078264,0.0,0.0,0.0,0.0,0.0,DDoS,0.0,1.0
172.16.0.1-192.168.10.50-54684-80-6,1,0.597882895194068,3.185322036057845e-05,4.34108527131783e-06,0.0008058017727639,0.0,0.0011782811522825,0.5189452124935996,0.0,1.4518615969444012e-300,0.0498236730774354,0.2405652957099024,0.5883333779305508,1.4166665013889082e-07,0.085,0.3144099173317516,1.2499998750000125e-07,0.0016615416666666,0.0004153854166666,0.0011728441100845,0.0016529916666666,4.1666666666666676e-08,0.0,0.0,0.0,0.0,0.9998558291160932,0.994592036442032,3.716818866666667e-08,3.4845177e-08,0.0,0.4083400483481064,0.2497645548052125,0.3266635903125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039215087890625,0.003509521484375,2.8095543578529385e-05,0.9999997802078264,0.008300009090909,0.0,0.008300009090909,0.008300009090909,0.0,DDoS,0.0,1.0
172.16.0.1-192.168.10.50-54684-80-6,0,0.078056442844826,1.3651380154533624e-05,1.8604651162790695e-06,0.0002417405318291,0.0025806451612903,0.001009955273385,0.0,0.0,1.4518607069289475e-300,0.026018886072954,0.0637618464981468,0.0780479665448036,1.4166665013889082e-07,0.0260187805583333,0.0639105679579711,1.2499998750000125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998558262604472,0.9945919326979602,1.4234732100000002e-07,0.0,0.0041436464088397,0.0002417405318291,0.0017979452055564,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039215087890625,0.0,1.4047771789264692e-05,0.9999997802078264,9.245454545454545e-06,0.0,9.245454545454545e-06,9.245454545454545e-06,0.0,DDoS,0.0,1.0
172.16.0.1-192.168.10.50-54684-80-6,0,0.0149861569596022,9.100920103022416e-06,2.0155038759689923e-06,0.0008058017727639,0.0,0.0014588242838344,0.5937019969278033,0.0,1.4518966765356553e-300,0.0024977830627401,0.0086533623829137,0.014980098377156,1.666666472222245e-07,2.9333333333333333e-06,5.081631648857909e-06,4.99999950000005e-07,0.0149855083333333,0.0049951694441666,0.0122918458810441,0.0149799916666666,5e-08,0.0,0.0,0.0,0.0,0.9998558260121304,0.9945920179163048,5.560727033333333e-07,1.1121454065e-06,0.0,0.4671635777598711,0.4357395120049546,0.75,0.0,0.0,1.0,0.0,0.0,0.0064102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.1250152587890625,0.003509521484375,9.365181192843128e-06,0.9999997802078264,0.0,0.0,0.0,0.0,0.0,DDoS,0.0,1.0
172.16.0.1-192.168.10.50-54684-80-6,0,0.7950405937879457,1.8201840206044832e-05,0.0008997674418604,0.3529411764705882,0.0,0.3907516952726699,0.0010240655401945,0.0,1.4518613733995351e-300,0.056788713489556,0.2900934448266471,0.7675000251874974,1.4166665013889082e-07,0.1991666666666666,0.5543543279270358,4.758332857500048e-06,0.785,0.0875,0.3624818759511589,0.7675000000000001,2.5e-08,0.0,0.0,0.0,0.0,0.9998558272537156,0.9945921290706672,1.7469409333333336e-08,5.2408228e-08,0.0,0.3529411764705882,0.2187687286052555,0.2269278599553571,0.0,0.0,0.0,1.0,1.0,0.0128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.003509521484375,0.0039215087890625,1.4047771789264692e-05,0.9999997802078264,0.019421909090909,0.0,0.019421909090909,0.019421909090909,0.0,BENIGN,0.0,1.0
